       3711.0556  8.79198e-11  8.79198e-13      1.00000
       3711.8058  9.29658e-11  9.29658e-13      1.00000
       3712.5560  9.82070e-11  9.82070e-13      1.00000
       3713.3062  1.03047e-10  1.03047e-12      1.00000
       3714.0564  1.06917e-10  1.06917e-12      1.00000
       3714.8065  1.09304e-10  1.09304e-12      1.00000
       3715.5567  1.09912e-10  1.09912e-12      1.00000
       3716.3069  1.08616e-10  1.08616e-12      1.00000
       3717.0571  1.05411e-10  1.05411e-12      1.00000
       3717.8073  1.00492e-10  1.00492e-12      1.00000
       3718.5575  9.41638e-11  9.41638e-13      1.00000
       3719.3077  8.70733e-11  8.70733e-13      1.00000
       3720.0579  8.00910e-11  8.00910e-13      1.00000
       3720.8081  7.43187e-11  7.43187e-13      1.00000
       3721.5583  7.06415e-11  7.06415e-13      1.00000
       3722.3085  6.96766e-11  6.96766e-13      1.00000
       3723.0587  7.13381e-11  7.13381e-13      1.00000
       3723.8089  7.50370e-11  7.50370e-13      1.00000
       3724.5591  7.97535e-11  7.97535e-13      1.00000
       3725.3093  8.43902e-11  8.43902e-13      1.00000
       3726.0595  8.80433e-11  8.80433e-13      1.00000
       3726.8097  9.03234e-11  9.03234e-13      1.00000
       3727.5598  9.12874e-11  9.12874e-13      1.00000
       3728.3100  9.13266e-11  9.13266e-13      1.00000
       3729.0602  9.07660e-11  9.07660e-13      1.00000
       3729.8104  8.97220e-11  8.97220e-13      1.00000
       3730.5606  8.79395e-11  8.79395e-13      1.00000
       3731.3108  8.51444e-11  8.51444e-13      1.00000
       3732.0610  8.11154e-11  8.11154e-13      1.00000
       3732.8112  7.60803e-11  7.60803e-13      1.00000
       3733.5614  7.05082e-11  7.05082e-13      1.00000
       3734.3116  6.52157e-11  6.52157e-13      1.00000
       3735.0618  6.09948e-11  6.09948e-13      1.00000
       3735.8120  5.86165e-11  5.86165e-13      1.00000
       3736.5622  5.84444e-11  5.84444e-13      1.00000
       3737.3124  6.06234e-11  6.06234e-13      1.00000
       3738.0626  6.47807e-11  6.47807e-13      1.00000
       3738.8128  7.02943e-11  7.02943e-13      1.00000
       3739.5630  7.62429e-11  7.62429e-13      1.00000
       3740.3132  8.16423e-11  8.16423e-13      1.00000
       3741.0633  8.55571e-11  8.55571e-13      1.00000
       3741.8135  8.74142e-11  8.74142e-13      1.00000
       3742.5637  8.70442e-11  8.70442e-13      1.00000
       3743.3139  8.47389e-11  8.47389e-13      1.00000
       3744.0641  8.11239e-11  8.11239e-13      1.00000
       3744.8143  7.68858e-11  7.68858e-13      1.00000
       3745.5645  7.25930e-11  7.25930e-13      1.00000
       3746.3147  6.86093e-11  6.86093e-13      1.00000
       3747.0649  6.51117e-11  6.51117e-13      1.00000
       3747.8151  6.22686e-11  6.22686e-13      1.00000
       3748.5653  6.03370e-11  6.03370e-13      1.00000
       3749.3155  5.97439e-11  5.97439e-13      1.00000
       3750.0657  6.08990e-11  6.08991e-13      1.00000
       3750.8159  6.40792e-11  6.40792e-13      1.00000
       3751.5661  6.90872e-11  6.90872e-13      1.00000
       3752.3163  7.54338e-11  7.54338e-13      1.00000
       3753.0665  8.22510e-11  8.22510e-13      1.00000
       3753.8167  8.86514e-11  8.86514e-13      1.00000
       3754.5668  9.37374e-11  9.37374e-13      1.00000
       3755.3170  9.68408e-11  9.68409e-13      1.00000
       3756.0672  9.74487e-11  9.74487e-13      1.00000
       3756.8174  9.56926e-11  9.56926e-13      1.00000
       3757.5676  9.20786e-11  9.20786e-13      1.00000
       3758.3178  8.77776e-11  8.77776e-13      1.00000
       3759.0680  8.39054e-11  8.39054e-13      1.00000
       3759.8182  8.14671e-11  8.14671e-13      1.00000
       3760.5684  8.06289e-11  8.06289e-13      1.00000
       3761.3186  8.11647e-11  8.11647e-13      1.00000
       3762.0688  8.23400e-11  8.23400e-13      1.00000
       3762.8190  8.35645e-11  8.35645e-13      1.00000
       3763.5692  8.44098e-11  8.44098e-13      1.00000
       3764.3194  8.47897e-11  8.47897e-13      1.00000
       3765.0696  8.47466e-11  8.47466e-13      1.00000
       3765.8198  8.44128e-11  8.44128e-13      1.00000
       3766.5700  8.39468e-11  8.39468e-13      1.00000
       3767.3202  8.35490e-11  8.35490e-13      1.00000
       3768.0704  8.34326e-11  8.34326e-13      1.00000
       3768.8205  8.38025e-11  8.38025e-13      1.00000
       3769.5707  8.47472e-11  8.47472e-13      1.00000
       3770.3209  8.62959e-11  8.62959e-13      1.00000
       3771.0711  8.84014e-11  8.84014e-13      1.00000
       3771.8213  9.09384e-11  9.09384e-13      1.00000
       3772.5715  9.37276e-11  9.37276e-13      1.00000
       3773.3217  9.64746e-11  9.64746e-13      1.00000
       3774.0719  9.89138e-11  9.89137e-13      1.00000
       3774.8221  1.00852e-10  1.00852e-12      1.00000
       3775.5723  1.02296e-10  1.02297e-12      1.00000
       3776.3225  1.03391e-10  1.03391e-12      1.00000
       3777.0727  1.04380e-10  1.04380e-12      1.00000
       3777.8229  1.05480e-10  1.05480e-12      1.00000
       3778.5731  1.06825e-10  1.06825e-12      1.00000
       3779.3233  1.08423e-10  1.08423e-12      1.00000
       3780.0735  1.10175e-10  1.10175e-12      1.00000
       3780.8237  1.11895e-10  1.11895e-12      1.00000
       3781.5739  1.13370e-10  1.13370e-12      1.00000
       3782.3240  1.14389e-10  1.14389e-12      1.00000
       3783.0742  1.14739e-10  1.14739e-12      1.00000
